ProductKey,ProductName,ProductDescription,ProductSubcategoryKey,Manufacturer,BrandName,ClassID,ClassName,StyleID,StyleName,ColorID,ColorName,Weight,WeightUnitMeasureID,UnitOfMeasureID,UnitOfMeasureName,StockTypeID,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
97,WWI Auriculares estéreo Bluetooth  E1000 Verde,WWI Auriculares estéreo Bluetooth  E1000 Verde,6,Wide World Importers,Wide World Importers,1,Economía,1,Product0106032,14,Verde,1,kilogramos,1,centímetros,2,Medio,"34,36","67,40",2007-03-03,Activad
98,WWI Auriculares estéreo Bluetooth inalámbricos M170 Plata,WWI Auriculares estéreo Bluetooth inalámbricos M170 Plata,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106033,7,Plata,"1,14",gramos,1,centímetros,2,Medio,"55,18","120,00",2009-01-28,Activad
99,WWI Auriculares estéreo Bluetooth inalámbricos M170 Negro,WWI Auriculares estéreo Bluetooth inalámbricos M170 Negro,6,Wide World Importers,Wide World Importers,2,Normal,3,Product0106034,2,Negro,"12,8",gramos,1,centímetros,2,Medio,"55,18","120,00",2009-01-28,Activad
100,WWI Auriculares estéreo Bluetooth inalámbricos M170 Blanco,WWI Auriculares estéreo Bluetooth inalámbricos M170 Blanco,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106035,8,Blanco,"5,9",gramos,1,centímetros,2,Medio,"55,18","120,00",2009-01-28,Activad
101,WWI Auriculares estéreo Bluetooth inalámbricos M170 Rosa,WWI Auriculares estéreo Bluetooth inalámbricos M170 Rosa,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106036,10,Rosa,1,kilogramos,1,centímetros,2,Medio,"55,18","120,00",2009-01-28,Activad
102,WWI Auriculares estéreo Bluetooth inalámbricos M270 Plata,WWI Auriculares estéreo Bluetooth inalámbricos M270 Plata,6,Wide World Importers,Wide World Importers,2,Normal,5,Product0106037,7,Plata,1,kilogramos,1,centímetros,2,Medio,"52,88","115,00",2008-07-19,Activad
103,WWI Auriculares estéreo Bluetooth inalámbricos M270 Negro,WWI Auriculares estéreo Bluetooth inalámbricos M270 Negro,6,Wide World Importers,Wide World Importers,2,Normal,5,Product0106038,2,Negro,"12,8",gramos,1,centímetros,2,Medio,"52,88","115,00",2008-07-19,Activad
104,WWI Auriculares estéreo Bluetooth inalámbricos M270 Blanco,WWI Auriculares estéreo Bluetooth inalámbricos M270 Blanco,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106039,8,Blanco,1,kilogramos,1,centímetros,2,Medio,"52,88","115,00",2008-07-19,Activad
105,WWI Auriculares estéreo Bluetooth inalámbricos M270 Rosa,WWI Auriculares estéreo Bluetooth inalámbricos M270 Rosa,6,Wide World Importers,Wide World Importers,2,Normal,5,Product0106040,10,Rosa,"3,2",gramos,1,centímetros,2,Medio,"52,88","115,00",2008-07-19,Activad
106,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Negro,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Negro,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106041,2,Negro,"1,8",kilogramos,1,centímetros,2,Medio,"61,16","132,99",2009-04-02,Activad
107,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Blanco,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Blanco,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106042,8,Blanco,2,kilogramos,1,centímetros,2,Medio,"61,16","132,99",2009-04-02,Activad
108,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Amarillo,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Amarillo,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106043,13,Amarillo,"11,4",gramos,1,centímetros,2,Medio,"61,16","132,99",2009-04-02,Activad
109,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Naranja,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Naranja,6,Wide World Importers,Wide World Importers,2,Normal,5,Product0106044,9,Naranja,"3,2",gramos,1,centímetros,2,Medio,"61,16","132,99",2009-04-02,Activad
110,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Azul,WWI Auriculares estéreo Bluetooth Bluetooth de nueva generación M370 Azul,6,Wide World Importers,Wide World Importers,2,Normal,1,Product0106045,3,Azul,2,kilogramos,1,centímetros,2,Medio,"61,16","132,99",2009-04-02,Activad
111,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Negro,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Negro,6,Wide World Importers,Wide World Importers,3,Deluxe,3,Product0106046,2,Negro,2,kilogramos,1,centímetros,2,Medio,"82,83","249,99",2008-06-17,Activad
112,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Azul,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Azul,6,Wide World Importers,Wide World Importers,3,Deluxe,5,Product0106047,3,Azul,2,kilogramos,1,centímetros,2,Medio,"82,83","249,99",2008-06-17,Activad
113,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Blanco,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Blanco,6,Wide World Importers,Wide World Importers,3,Deluxe,5,Product0106048,8,Blanco,"7,7",gramos,1,centímetros,2,Medio,"82,83","249,99",2008-06-17,Activad
114,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Red,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Red,6,Wide World Importers,Wide World Importers,3,Deluxe,1,Product0106049,6,Red,"2,4",gramos,1,centímetros,2,Medio,"82,83","249,99",2008-06-17,Activad
115,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Plata,WWI Transmisor inalámbrico y auriculares Bluetooth X250 Plata,6,Wide World Importers,Wide World Importers,3,Deluxe,2,Product0106050,7,Plata,"11,5",gramos,1,centímetros,2,Medio,"82,83","249,99",2008-06-17,Activad
116,Adventure Works  TV CRT de 20 pulgadas E15 Plata,Adventure Works  TV CRT de 20 pulgadas E15 Plata,9,Adventure Works,Adventure Works ,1,Economía,1,Product0201001,7,Plata,"27,9",kilogramos,1,centímetros,2,Medio,"86,67","169,99",2006-02-15,Activad
117,Adventure Works TV CRT de 20 pulgadas E15 Negro,Adventure Works TV CRT de 20 pulgadas E15 Negro,9,Adventure Works,Adventure Works,1,Economía,1,Product0201002,2,Negro,13,kilogramos,1,centímetros,2,Medio,"86,67","169,99",2006-02-15,Activad
118,Adventure Works TV CRT de 20 pulgadas E15 Blanco,Adventure Works TV CRT de 20 pulgadas E15 Blanco,9,Adventure Works,Adventure Works,1,Economía,5,Product0201003,8,Blanco,"9,8",kilogramos,1,centímetros,1,Alto,"86,67","169,99",2006-02-15,Activad
119,Adventure Works TV en color de 13 pulgadas E25 Plata,Adventure Works TV en color de 13 pulgadas E25 Plata,9,Adventure Works,Adventure Works,1,Economía,1,Product0201004,7,Plata,"13,2",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2005-06-28,Activad
120,Adventure Works TV en color de 13 pulgadas E25 Negro,Adventure Works TV en color de 13 pulgadas E25 Negro,9,Adventure Works,Adventure Works,1,Economía,3,Product0201005,2,Negro,"20,1",kilogramos,1,centímetros,1,Alto,"61,17","119,99",2005-06-28,Activad
121,Adventure Works TV en color de 13 pulgadas E25 Blanco,Adventure Works TV en color de 13 pulgadas E25 Blanco,9,Adventure Works,Adventure Works,1,Economía,1,Product0201006,8,Blanco,6,kilogramos,1,centímetros,1,Alto,"61,17","119,99",2005-06-28,Activad
122,Adventure Works HDTV LCD portátil de 19 pulgadas M110 Plata,Adventure Works HDTV LCD portátil de 19 pulgadas M110 Plata,9,Adventure Works,Adventure Works,2,Normal,1,Product0201007,7,Plata,"2,7",kilogramos,1,centímetros,1,Alto,"128,76","279,99",2006-03-21,Activad
123,Adventure Works HDTV LCD portátil de 19 pulgadas M110 Negro,Adventure Works HDTV LCD portátil de 19 pulgadas M110 Negro,9,Adventure Works,Adventure Works,2,Normal,1,Product0201008,2,Negro,"2,7",kilogramos,1,centímetros,1,Alto,"128,76","279,99",2006-03-21,Activad
124,Adventure Works HDTV LCD portátil de 19 pulgadas M110 Blanco,Adventure Works HDTV LCD portátil de 19 pulgadas M110 Blanco,9,Adventure Works,Adventure Works,2,Normal,4,Product0201009,8,Blanco,"9,6",kilogramos,1,centímetros,1,Alto,"128,76","279,99",2006-03-21,Activad
125,Adventure Works TV digital en color de 19 pulgadas E35 Plata,Adventure Works TV digital en color de 19 pulgadas E35 Plata,9,Adventure Works,Adventure Works,1,Economía,3,Product0201010,7,Plata,"7,7",kilogramos,1,centímetros,1,Alto,"73,11","143,40",2006-04-12,Activad
126,Adventure Works TV digital en color de 19 pulgadas E35 Negro,Adventure Works TV digital en color de 19 pulgadas E35 Negro,9,Adventure Works,Adventure Works,1,Economía,2,Product0201011,2,Negro,50,kilogramos,1,centímetros,1,Alto,"73,11","143,40",2006-04-12,Activad
127,Adventure Works TV digital en color de 19 pulgadas E35 Blanco,Adventure Works TV digital en color de 19 pulgadas E35 Blanco,9,Adventure Works,Adventure Works,1,Economía,3,Product0201012,8,Blanco,"54,5",kilogramos,1,centímetros,1,Alto,"73,11","143,40",2006-04-12,Activad
128,Adventure Works TV digital en color de 19 pulgadas E35 Marrón,Adventure Works TV digital en color de 19 pulgadas E35 Marrón,9,Adventure Works,Adventure Works,1,Economía,1,Product0201013,4,Marrón,2,kilogramos,1,centímetros,1,Alto,"73,11","143,40",2006-04-12,Activad
129,Adventure Works TV CRT analógica de 20 pulgadas E45 Plata,Adventure Works TV CRT analógica de 20 pulgadas E45 Plata,9,Adventure Works,Adventure Works,1,Economía,2,Product0201014,7,Plata,"32,8",kilogramos,1,centímetros,1,Alto,"101,97","200,00",2007-03-21,Activad
130,Adventure Works TV CRT analógica de 20 pulgadas E45 Negro,Adventure Works TV CRT analógica de 20 pulgadas E45 Negro,9,Adventure Works,Adventure Works,1,Economía,3,Product0201015,2,Negro,"21,8",kilogramos,1,centímetros,1,Alto,"101,97","200,00",2007-03-21,Activad
131,Adventure Works TV CRT analógica de 20 pulgadas E45 Blanco,Adventure Works TV CRT analógica de 20 pulgadas E45 Blanco,9,Adventure Works,Adventure Works,1,Economía,1,Product0201016,8,Blanco,"56,4",kilogramos,1,centímetros,1,Alto,"101,97","200,00",2007-03-21,Activad
132,Adventure Works TV CRT analógica de 20 pulgadas E45 Marrón,Adventure Works TV CRT analógica de 20 pulgadas E45 Marrón,9,Adventure Works,Adventure Works,1,Economía,3,Product0201017,4,Marrón,"20,9",kilogramos,1,centímetros,1,Alto,"101,97","200,00",2007-03-21,Activad
133,Adventure Works HDTV LCD de 20 pulgadas M120 Plata,Adventure Works HDTV LCD de 20 pulgadas M120 Plata,9,Adventure Works,Adventure Works,2,Normal,3,Product0201018,7,Plata,"18,3",kilogramos,1,centímetros,1,Alto,"160,93","349,95",2007-04-03,Activad
134,Adventure Works HDTV LCD de 20 pulgadas M120 Negro,Adventure Works HDTV LCD de 20 pulgadas M120 Negro,9,Adventure Works,Adventure Works,2,Normal,1,Product0201019,2,Negro,"23,2",kilogramos,1,centímetros,1,Alto,"160,93","349,95",2007-04-03,Activad
135,Adventure Works HDTV LCD de 20 pulgadas M120 Blanco,Adventure Works HDTV LCD de 20 pulgadas M120 Blanco,9,Adventure Works,Adventure Works,2,Normal,1,Product0201020,8,Blanco,24,kilogramos,1,centímetros,1,Alto,"160,93","349,95",2007-04-03,Activad
136,Adventure Works HDTV LCD de 20 pulgadas M120 Marrón,Adventure Works HDTV LCD de 20 pulgadas M120 Marrón,9,Adventure Works,Adventure Works,2,Normal,2,Product0201021,4,Marrón,"25,2",kilogramos,1,centímetros,1,Alto,"160,93","349,95",2007-04-03,Activad
137,Adventure Works HDTV LCD de 32 pulgadas M130 Plata,Adventure Works HDTV LCD de 32 pulgadas M130 Plata,9,Adventure Works,Adventure Works,2,Normal,3,Product0201022,7,Plata,"57,4",kilogramos,1,centímetros,1,Alto,"229,93","499,99",2008-01-30,Activad
138,Adventure Works HDTV LCD de 32 pulgadas M130 Negro,Adventure Works HDTV LCD de 32 pulgadas M130 Negro,9,Adventure Works,Adventure Works,2,Normal,1,Product0201023,2,Negro,"11,1",kilogramos,1,centímetros,1,Alto,"229,93","499,99",2008-01-30,Activad
139,Adventure Works HDTV LCD de 32 pulgadas M130 Blanco,Adventure Works HDTV LCD de 32 pulgadas M130 Blanco,9,Adventure Works,Adventure Works,2,Normal,3,Product0201024,8,Blanco,"12,3",kilogramos,1,centímetros,1,Alto,"229,93","499,99",2008-01-30,Activad
140,Adventure Works HDTV LCD de 32 pulgadas M130 Marrón,Adventure Works HDTV LCD de 32 pulgadas M130 Marrón,9,Adventure Works,Adventure Works,2,Normal,3,Product0201025,4,Marrón,"49,2",kilogramos,1,centímetros,1,Alto,"229,93","499,99",2008-01-30,Activad
141,"Adventure Works TV LCD de 15,6 pulgadas M130W Plata","Adventure Works TV LCD de 15,6 pulgadas M130W Plata",9,Adventure Works,Adventure Works,2,Normal,4,Product0201026,7,Plata,"12,3",kilogramos,1,centímetros,1,Alto,"152,94","299,99",2008-02-14,Activad
142,"Adventure Works TV LCD de 15,6 pulgadas M130W Negro","Adventure Works TV LCD de 15,6 pulgadas M130W Negro",9,Adventure Works,Adventure Works,2,Normal,1,Product0201027,2,Negro,"49,2",kilogramos,1,centímetros,1,Alto,"152,94","299,99",2008-02-14,Activad
143,"Adventure Works TV LCD de 15,6 pulgadas M130W Blanco","Adventure Works TV LCD de 15,6 pulgadas M130W Blanco",9,Adventure Works,Adventure Works,2,Normal,1,Product0201028,8,Blanco,"27,6",kilogramos,1,centímetros,1,Alto,"152,94","299,99",2008-02-14,Activad
144,"Adventure Works TV LCD de 15,6 pulgadas M130W Marrón","Adventure Works TV LCD de 15,6 pulgadas M130W Marrón",9,Adventure Works,Adventure Works,2,Normal,1,Product0201029,4,Marrón,24,kilogramos,1,centímetros,1,Alto,"152,94","299,99",2008-02-14,Activad
145,Adventure Works HDTV LCD de 52 pulgadas X590 Plata,Adventure Works HDTV LCD de 52 pulgadas X590 Plata,9,Adventure Works,Adventure Works,3,Deluxe,3,Product0201030,7,Plata,"22,5",kilogramos,1,centímetros,1,Alto,"960,82","2899,99",2009-04-14,Activad
146,Adventure Works HDTV LCD de 52 pulgadas X590 Negro,Adventure Works HDTV LCD de 52 pulgadas X590 Negro,9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201031,2,Negro,1,kilogramos,1,centímetros,1,Alto,"960,82","2899,99",2009-04-14,Activad
147,Adventure Works HDTV LCD de 52 pulgadas X590 Blanco,Adventure Works HDTV LCD de 52 pulgadas X590 Blanco,9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201032,8,Blanco,43,kilogramos,1,centímetros,1,Alto,"960,82","2899,99",2009-04-14,Activad
148,Adventure Works HDTV LCD de 52 pulgadas X590 Marrón,Adventure Works HDTV LCD de 52 pulgadas X590 Marrón,9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201033,4,Marrón,"32,4",kilogramos,1,centímetros,1,Alto,"960,82","2899,99",2009-04-14,Activad
149,Adventure Works HDTV LCD de 40 pulgadas M690 Plata,Adventure Works HDTV LCD de 40 pulgadas M690 Plata,9,Adventure Works,Adventure Works,2,Normal,3,Product0201034,7,Plata,43,kilogramos,1,centímetros,1,Alto,"392,60","1184,97",2008-02-03,Activad
150,Adventure Works HDTV LCD de 40 pulgadas M690 Negro,Adventure Works HDTV LCD de 40 pulgadas M690 Negro,9,Adventure Works,Adventure Works,2,Normal,1,Product0201035,2,Negro,"49,6",kilogramos,1,centímetros,1,Alto,"392,60","1184,97",2008-02-03,Activad
151,Adventure Works HDTV LCD de 40 pulgadas M690 Blanco,Adventure Works HDTV LCD de 40 pulgadas M690 Blanco,9,Adventure Works,Adventure Works,2,Normal,2,Product0201036,8,Blanco,27,kilogramos,1,centímetros,1,Alto,"392,60","1184,97",2008-02-03,Activad
152,Adventure Works HDTV LCD de 40 pulgadas M690 Marrón,Adventure Works HDTV LCD de 40 pulgadas M690 Marrón,9,Adventure Works,Adventure Works,2,Normal,1,Product0201037,4,Marrón,31,kilogramos,1,centímetros,1,Alto,"392,60","1184,97",2008-02-03,Activad
153,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Plata,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Plata,9,Adventure Works,Adventure Works,2,Normal,1,Product0201038,7,Plata,"59,3",kilogramos,1,centímetros,1,Alto,"216,12","469,97",2006-06-06,Activad
154,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Negro,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Negro,9,Adventure Works,Adventure Works,2,Normal,2,Product0201039,2,Negro,"1,3",kilogramos,1,centímetros,1,Alto,"216,12","469,97",2006-06-06,Activad
155,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Blanco,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Blanco,9,Adventure Works,Adventure Works,2,Normal,1,Product0201040,8,Blanco,47,kilogramos,1,centímetros,1,Alto,"216,12","469,97",2006-06-06,Activad
156,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Marrón,Adventure Works HDTV LCD 720 p de 26 pulgadas M140 Marrón,9,Adventure Works,Adventure Works,2,Normal,1,Product0201041,4,Marrón,"66,1",kilogramos,1,centímetros,1,Alto,"216,12","469,97",2006-06-06,Activad
157,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Plata,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Plata,9,Adventure Works,Adventure Works,2,Normal,1,Product0201042,7,Plata,71,kilogramos,1,centímetros,1,Alto,"505,85","1099,99",2009-01-25,Activad
158,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Negro,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Negro,9,Adventure Works,Adventure Works,2,Normal,1,Product0201043,2,Negro,"41,2",kilogramos,1,centímetros,1,Alto,"505,85","1099,99",2009-01-25,Activad
159,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Blanco,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Blanco,9,Adventure Works,Adventure Works,2,Normal,1,Product0201044,8,Blanco,"19,2",kilogramos,1,centímetros,1,Alto,"505,85","1099,99",2009-01-25,Activad
160,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Marrón,Adventure Works HDTV LCD 1080 p de 37 pulgadas M150W Marrón,9,Adventure Works,Adventure Works,2,Normal,1,Product0201045,4,Marrón,"43,4",kilogramos,1,centímetros,1,Alto,"505,85","1099,99",2009-01-25,Activad
161,Adventure Works HDTV LCD de 52 pulgadas X790W Plata,Adventure Works HDTV LCD de 52 pulgadas X790W Plata,9,Adventure Works,Adventure Works,3,Deluxe,3,Product0201046,7,Plata,"11,1",kilogramos,1,centímetros,1,Alto,"527,53","1592,20",2008-05-12,Activad
162,Adventure Works HDTV LCD de 52 pulgadas X790W Negro,Adventure Works HDTV LCD de 52 pulgadas X790W Negro,9,Adventure Works,Adventure Works,3,Deluxe,2,Product0201047,2,Negro,"49,2",kilogramos,1,centímetros,1,Alto,"527,53","1592,20",2008-05-12,Activad
163,Adventure Works HDTV LCD de 52 pulgadas X790W Blanco,Adventure Works HDTV LCD de 52 pulgadas X790W Blanco,9,Adventure Works,Adventure Works,3,Deluxe,2,Product0201048,8,Blanco,"10,2",kilogramos,1,centímetros,1,Alto,"527,53","1592,20",2008-05-12,Activad
164,Adventure Works HDTV LCD de 52 pulgadas X790W Marrón,Adventure Works HDTV LCD de 52 pulgadas X790W Marrón,9,Adventure Works,Adventure Works,3,Deluxe,1,Product0201049,4,Marrón,"25,1",kilogramos,1,centímetros,1,Alto,"527,53","1592,20",2008-05-12,Activad
165,Adventure Works HDTV LCD de 42 pulgadas M55 Negro,Adventure Works HDTV LCD de 42 pulgadas M55 Negro,9,Adventure Works,Adventure Works,2,Normal,1,Product0201050,2,Negro,"64,8",kilogramos,1,centímetros,1,Alto,"389,26","763,51",2005-07-07,Activad
166,SV DVD 16x M300 Negro,SV DVD 16x M300 Negro,10,Southridge Video,Southridge Video,2,Normal,3,Product0202001,2,Negro,7,kilogramos,1,centímetros,1,Alto,"54,72","119,00",2009-07-02,Activad
167,SV DVD 8x E100 Negro,SV DVD 8x E100 Negro,10,Southridge Video,Southridge Video,1,Economía,5,Product0202002,2,Negro,8,kilogramos,1,centímetros,1,Alto,"35,18","69,00",2005-11-18,Activad
168,SV DVD 16x M310 Negro,SV DVD 16x M310 Negro,10,Southridge Video,Southridge Video,2,Normal,1,Product0202003,2,Negro,"5,6",kilogramos,1,centímetros,1,Alto,"59,32","129,00",2007-09-20,Activad
169,SV DVD 16x M320 Negro,SV DVD 16x M320 Negro,10,Southridge Video,Southridge Video,2,Normal,3,Product0202004,2,Negro,"6,4",kilogramos,1,centímetros,1,Alto,"54,72","119,00",2006-05-31,Activad
170,SV DVD 16x M330 Negro,SV DVD 16x M330 Negro,10,Southridge Video,Southridge Video,2,Normal,1,Product0202005,2,Negro,8,kilogramos,1,centímetros,1,Alto,"50,13","109,00",2005-09-05,Activad
171,SV DVD 16x E340 Negro,SV DVD 16x E340 Negro,10,Southridge Video,Southridge Video,1,Economía,3,Product0202006,2,Negro,"6,9",kilogramos,1,centímetros,1,Alto,"45,53","99,00",2007-12-26,Activad
172,SV DVD 22x X680 Negro,SV DVD 22x X680 Negro,10,Southridge Video,Southridge Video,3,Deluxe,1,Product0202007,2,Negro,"6,2",kilogramos,1,centímetros,1,Alto,"55,99","169,00",2009-01-17,Activad
173,SV DVD 8x E120 Negro,SV DVD 8x E120 Negro,10,Southridge Video,Southridge Video,1,Economía,1,Product0202008,2,Negro,"7,2",kilogramos,1,centímetros,1,Alto,"45,83","89,90",2007-08-27,Activad
174,SV DVD 22x M600 Negro,SV DVD 22x M600 Negro,10,Southridge Video,Southridge Video,2,Normal,3,Product0202009,2,Negro,"6,6",kilogramos,1,centímetros,1,Alto,"43,04","129,90",2008-05-15,Activad
175,SV DVD 16x M350 Negro,SV DVD 16x M350 Negro,10,Southridge Video,Southridge Video,2,Normal,1,Product0202010,2,Negro,"7,3",kilogramos,1,centímetros,1,Alto,"53,76","116,90",2009-03-06,Activad
176,SV DVD 16x M360 Negro,SV DVD 16x M360 Negro,10,Southridge Video,Southridge Video,2,Normal,1,Product0202011,2,Negro,9,kilogramos,1,centímetros,1,Alto,"58,36","126,90",2007-01-01,Activad
177,SV DVD 8x E130 Negro,SV DVD 8x E130 Negro,10,Southridge Video,Southridge Video,1,Economía,1,Product0202012,2,Negro,"5,4",kilogramos,1,centímetros,1,Alto,"29,01","56,90",2005-03-15,Activad
